destinationIATA,isHub,isIntraEU
IBP,False,False
TGI,False,False
SJA,False,False
RIM,False,False
SQD,False,False
SQJ,True,False
SRV,False,False
CZB,False,False
APU,False,False
BGV,False,False
BNU,False,False
CCI,False,False
CSS,False,False
CEL,False,False
CKO,False,False
DOU,False,False
ERM,False,False
FBE,False,False
GGJ,False,False
HRZ,False,False
IJU,False,False
ITQ,False,False
JCB,False,False
CBW,False,False
QDB,False,False
QCR,False,False
OAL,False,False
LOI,False,False
ALQ,False,False
QGF,False,False
QHV,False,False
SQX,False,False
APX,False,False
VRZ,False,False
PTO,False,False
PNG,False,False
PVI,False,False
PBB,False,False
SQY,False,False
JBS,False,False
CSU,False,False
TJL,False,False
UMU,False,False
ZFU,False,False
UVI,False,False
VIA,False,False
CTQ,False,False
AXE,False,False
AAG,False,False
SRA,False,False
ATI,False,False
MLZ,False,False
PDU,False,False
RVY,False,False
TAW,False,False
TYT,False,False
AAO,False,False
LPJ,False,False
CXA,False,False
ZRZ,False,False
CUV,False,False
PPZ,False,False
EOR,False,False
EOZ,False,False
GDO,False,False
ICC,False,False
PDZ,False,False
PPH,False,False
PTM,False,False
LRV,False,False
SVS,False,False
SBB,False,False
SNV,False,False
TUV,False,False
TMO,True,False
BAZ,False,False
LCB,False,False
RBB,False,False
CAF,False,False
CQS,False,False
DMT,False,False
DNO,False,False
SWE,False,False
ERN,False,False
CQA,False,False
SXO,False,False
SWG,False,False
GRP,False,False
AUX,False,False
GGB,False,False
HUW,False,False
IPG,False,False
IDO,False,False
JPR,False,False
JIA,False,False
JRN,False,False
JTI,False,False
CCX,False,False
CIZ,False,False
NSR,False,False
TLZ,False,False
LBR,False,False
RVD,False,False
MBZ,False,False
NVP,False,False
BCR,False,False
NQL,False,False
APS,False,False
FBA,False,False
PIN,False,False
PBQ,False,False
PBX,False,False
SWR,False,False
AAI,False,False
ROO,False,False
AIR,False,False
OPS,False,False
STZ,False,False
IRZ,False,False
TGQ,False,False
AZL,False,False
QHN,False,False
SQM,False,False
MTG,False,False
VLP,False,False
MBK,False,False
NOK,False,False
IUP,False,False
SXH,False,False
SXP,False,False
AHL,False,False
SYL,False,False
LTM,False,False
SYN,False,False
SZN,False,False
SZP,False,False
TAO,True,False
TBE,False,False
TBQ,False,False
TCK,False,False
TCT,False,False
TDB,False,False
TDS,False,False
TEO,False,False
TFB,False,False
DSD,False,False
LSS,False,False
TGL,False,False
CPX,False,False
NRR,True,False
TKE,True,False
TKL,False,False
TLP,False,False
TLT,False,False
KEA,False,False
SAB,False,False
TNW,True,False
PTA,False,False
BGG,False,False
MNI,False,False
TSG,False,False
NGD,False,False
VIJ,False,False
DSX,False,False
TWC,True,False
TYE,False,False
DBS,False,False
KOV,True,False
PPK,True,False
UAE,False,False
HSA,True,False
KZO,True,False
SZI,False,False
AYK,True,False
LLK,True,False
GBB,True,False
ZTU,True,False
UBI,False,False
TLK,True,False
ADH,False,False
MQJ,False,False
GYG,False,False
OLZ,False,False
NYR,False,False
VYI,False,False
ONK,False,False
CKH,False,False
KXO,False,False
UGB,False,False
SUI,True,False
KXK,True,False
GVN,True,False
KPW,True,False
KVM,False,False
BQG,False,False
NLI,False,False
OHO,False,False
BVV,False,False
OHH,False,False
ITU,False,False
KVR,False,False
UIK,True,False
KCK,False,False
UKX,False,False
KHC,False,False
UCK,False,False
HMJ,False,False
KHE,True,False
VIN,True,False
VKV,True,False
LDG,False,False
NNM,True,False
CSH,False,False
CEE,True,False
VRI,False,False
ULH,True,False
KVK,True,False
VGD,False,False
RGK,False,False
EIE,False,False
TGP,False,False
ACS,True,False
KYZ,True,False
SWT,False,False
TOF,True,False
NOZ,True,False
DKS,False,False
IAA,True,False
THX,False,False
EIK,True,False
GDZ,True,False
IGT,True,False
ROV,True,False
XWA,False,False
BXX,False,False
SOA,False,False
GSI,False,False
LDX,False,False
XAU,False,False
SOR,False,False
ALD,False,False
MBP,False,False
BLP,False,False
UMI,False,False
UCZ,False,False
SQU,False,False
SYC,False,False
SQT,False,False
AAJ,False,False
KCB,False,False
SRL,False,False
SRM,False,False
SSS,False,False
BUV,False,False
VCH,False,False
ICA,False,False
KAV,False,False
URM,False,False
JSB,False,False
SWZ,False,False
NAI,False,False
SYB,False,False
BMJ,False,False
GFO,False,False
SYF,False,False
IMB,False,False
KAR,False,False
KRM,False,False
KRG,False,False
KTO,False,False
KKG,False,False
LUB,False,False
USI,False,False
MHA,False,False
VEG,False,False
MYM,False,False
MWJ,False,False
QSX,False,False
ORJ,False,False
PMT,False,False
PRR,False,False
SDC,False,False
SKM,False,False
BBQ,False,False
TBV,False,False
BBR,False,False
SFC,False,False
THW,False,False
TJC,False,False
TOK,False,False
TOV,False,False
TPT,False,False
TSI,False,False
TTW,False,False
TUJ,False,False
UNI,False,False
CMJ,False,False
TWH,False,False
GIT,False,False
LUY,False,False
TZO,False,False
MXR,False,False
KHU,False,False
KCP,False,False
BXJ,False,False
EKB,False,False
ZZE,False,False
YLV,False,False
BQJ,False,False
SUK,False,False
UKG,False,False
USR,False,False
UMS,False,False
VHV,False,False
SUY,False,False
ULK,False,False
SYS,False,False
BGN,False,False
CYX,False,False
ZKP,False,False
KHX,False,False
OYG,False,False
TYD,False,False
SWV,False,False
EKS,False,False
DEE,False,False
ZZO,False,False
AEM,False,False
ETL,False,False
EDN,False,False
TLY,False,False
NEI,False,False
ODO,False,False
ERG,False,False
RZH,False,False
UJE,False,False
UJN,False,False
KRQ,False,False
SEV,False,False
UKS,False,False
UKH,False,False
PLV,False,False
UMY,False,False
KGO,False,False
ZTR,False,False
AMV,False,False
KSZ,False,False
BNH,False,False
RTL,False,False
CEK,True,False
MQF,True,False
SLY,True,False
HMA,True,False
NJC,True,False
PEE,True,False
KGP,True,False
SGC,True,False
SVX,True,False
TJM,True,False
ASB,False,False
KRW,True,False
MYP,True,False
TAZ,True,False
CRZ,True,False
DYU,True,False
TJU,True,False
LBD,True,False
UGC,True,False
BHK,True,False
SKD,True,False
TMJ,True,False
TAS,True,False
BZK,False,False
DME,False,False
IAR,True,False
SVO,True,False
KLD,True,False
CKL,True,False
EGO,True,False
URS,True,False
VOZ,False,False
VKO,True,False
SCW,True,False
GOJ,False,False
UUA,False,False
KZN,True,False
NBC,True,False
CSY,True,False
ULV,True,False
ULY,True,False
REN,True,False
OSW,False,False
UFA,False,False
KUF,True,False
GDB,False,False
AMD,True,False
IXU,True,False
BOM,True,False
BHJ,True,False
IXG,False,False
BDQ,True,False
BHO,False,False
BHU,False,False
NMB,False,False
GOI,True,False
HBX,False,False
IDR,False,False
JLR,False,False
JGA,True,False
IXY,False,False
HJR,False,False
KLH,False,False
IXK,False,False
NDC,False,False
NAG,False,False
ISK,True,False
PNQ,True,False
PBD,False,False
RAJ,False,False
RPR,False,False
STV,True,False
UDR,False,False
CMB,True,False
ACJ,False,False
BTC,False,False
RML,False,False
ADP,False,False
JAF,False,False
KCT,False,False
KTY,False,False
GIU,False,False
TRR,False,False
WRZ,False,False
HRI,True,False
BBM,False,False
KZC,False,False
PNH,True,False
REP,True,False
TNX,False,False
KOS,True,False
IXA,False,False
IXB,True,False
SHL,False,False
BBI,False,False
CCU,False,False
COH,False,False
GOP,True,False
GAU,True,False
GAY,False,False
IMF,True,False
IXW,False,False
JRH,True,False
IXH,False,False
IXS,False,False
AJL,True,False
IXI,False,False
DIB,False,False
DMU,False,False
PAT,False,False
IXR,True,False
RRK,False,False
VTZ,False,False
ZER,False,False
BZL,False,False
CXB,False,False
CGP,True,False
IRD,False,False
JSR,True,False
RJH,False,False
SPD,False,False
ZYL,True,False
DAC,True,False
HKG,True,False
AGR,True,False
IXD,False,False
ATQ,True,False
VNS,False,False
KUU,False,False
BEK,True,False
IXC,True,False
KNU,True,False
DED,False,False
DEL,True,False
DHM,False,False
GWL,True,False
JDH,True,False
JAI,True,False
JSA,True,False
IXJ,False,False
KTU,False,False
LUH,False,False
LKO,True,False
IXP,True,False
PGH,False,False
SLV,False,False
SXR,True,False
LPQ,False,False
PKZ,False,False
ZVK,False,False
VTE,True,False
MFM,True,False
BWA,True,False
BDP,False,False
JKR,False,False
KTM,True,False
LUA,False,False
KEP,False,False
SIF,False,False
BIR,False,False
LTU,False,False
BLR,True,False
IXX,False,False
VGA,True,False
CJB,True,False
COK,True,False
CCJ,True,False
CDP,False,False
CBD,True,False
HYD,True,False
BPM,True,False
IXM,False,False
IXE,True,False
MAA,True,False
IXZ,True,False
PNY,False,False
PUT,False,False
RJA,True,False
SXV,False,False
TIR,False,False
TRZ,False,False
TRV,True,False
GAN,True,False
HAQ,False,False
KDO,False,False
MLE,True,False
KDM,False,False
DMK,True,False
KKM,False,False
KDT,True,False
TDX,False,False
BKK,True,False
UTP,True,False
CNX,True,False
HGN,False,False
PYY,False,False
LPT,False,False
NNT,False,False
PRH,False,False
CEI,True,False
PHY,False,False
HHQ,False,False
TKH,True,False
MAQ,False,False
THS,False,False
PHS,True,False
TKT,False,False
URT,True,False
NAW,True,False
CJM,False,False
NST,False,False
KBV,True,False
SGZ,False,False
PAN,False,False
USM,False,False
HKT,True,False
UNN,False,False
HDY,True,False
TST,False,False
UTH,True,False
SNO,True,False
PXR,False,False
KKC,True,False
LOE,False,False
BFV,False,False
NAK,False,False
UBP,True,False
ROI,False,False
KOP,True,False
BMV,True,False
VCL,True,False
VCA,True,False
DIN,False,False
DAD,True,False
HAN,True,False
HUI,True,False
PXU,False,False
PQC,True,False
SGN,True,False
VBA,True,False
NYU,True,False
BMO,False,False
VBC,False,False
TVY,False,False
NYT,True,False
KET,False,False
KMV,False,False
KYP,False,False
KAW,False,False
LIW,False,False
LSH,False,False
MDL,True,False
MGZ,True,False
MYT,False,False
MNU,False,False
MOE,False,False
MOG,False,False
NMS,True,False
PAA,False,False
BSX,False,False
PBU,False,False
AKY,False,False
SNW,False,False
THL,False,False
RGN,True,False
TQQ,False,False
UPG,True,False
BIK,True,False
NBX,False,False
TIM,False,False
AMI,False,False
BMU,False,False
DPS,True,False
SWQ,False,False
TMC,False,False
WGP,False,False
OTI,True,False
PLW,False,False
MXB,False,False
PSJ,False,False
LUW,False,False
PKY,True,False
CXP,False,False
KWB,False,False
DJJ,True,False
MKQ,False,False
TJS,False,False
BEJ,False,False
BPN,True,False
TRK,False,False
AAP,False,False
TSX,False,False
BYQ,False,False
GTO,True,False
NAH,False,False
MDC,True,False
TTE,False,False
PKN,False,False
TJG,False,False
BDJ,True,False
SMQ,False,False
BJK,False,False
AMQ,True,False
MLG,False,False
JOG,False,False
SOC,True,False
SUB,True,False
SRG,False,False
FKQ,False,False
KNG,False,False
BXB,False,False
MKW,False,False
MOF,False,False
ENE,False,False
RTG,False,False
ARD,False,False
LBJ,False,False
KOE,True,False
WMX,False,False
BUW,False,False
SQR,False,False
TTR,False,False
KDI,False,False
BTU,True,False
KCH,True,False
LMN,False,False
MUR,False,False
MYY,True,False
SBW,True,False
TGC,False,False
LDU,False,False
BKI,True,False
LBU,True,False
SDK,True,False
TWU,True,False
MZV,False,False
BWN,True,False
CJN,False,False
PKU,False,False
DUM,False,False
RGT,False,False
BDO,False,False
CBN,False,False
TSY,False,False
BTH,True,False
PPR,False,False
MWK,False,False
TNJ,False,False
SIQ,False,False
HLP,True,False
PCB,False,False
CGK,True,False
TKG,True,False
GNS,False,False
AEG,False,False
MES,True,False
KNO,True,False
DTB,True,False
FLZ,False,False
TJQ,True,False
NPO,False,False
KTG,False,False
NTX,True,False
PNK,False,False
PSU,False,False
SQG,False,False
DJB,True,False
PGK,False,False
BKS,False,False
PLM,True,False
PDO,False,False
PDG,True,False
TPK,False,False
SBG,False,False
LSX,False,False
LSW,False,False
BTJ,True,False
TOD,False,False
AOR,True,False
BWH,True,False
KBR,False,False
KUA,True,False
KTE,False,False
IPH,False,False
JHB,True,False
KUL,True,False
LGK,True,False
MKZ,False,False
TGG,True,False
PEN,True,False
SZB,True,False
UAI,False,False
DIL,False,False
BCH,True,False
NNX,False,False
WWT,False,False
SBT,True,False
BVJ,True,False
NYA,True,False
OVS,True,False
URJ,False,False
EYK,False,False
IJK,True,False
KVX,False,False
NYM,True,False
NUX,True,False
NFG,True,False
NOJ,True,False
RMZ,True,False
TOX,False,False
KRO,True,False
BKN,True,False
GMV,False,False
AZN,True,False
FEG,True,False
NMA,True,False
MOK,False,False
NCU,False,False
NVI,True,False
KSQ,True,False
AFS,False,False
UTU,False,False
KMW,False,False
KLF,False,False
IWA,True,False
RYB,False,False
ZIA,True,False
OSF,False,False
LPK,False,False
TBW,False,False
RZN,False,False
TYA,False,False
UCT,True,False
PEX,False,False
USK,True,False
VKT,False,False
UTS,False,False
PEZ,True,False
SKX,True,False
BWO,False,False
GSV,True,False
BCX,False,False
OKT,False,False
REW,False,False
DIU,False,False
AKD,False,False
PAB,False,False
GUX,False,False
HSR,True,False
RTC,False,False
SAG,True,False
SSE,False,False
RBE,False,False
SAI,True,False
KZD,False,False
DBR,True,False
IXV,False,False
RGH,False,False
DBD,False,False
RDP,True,False
DEP,False,False
JRG,False,False
PYB,False,False
KBK,True,False
IXQ,False,False
IXN,False,False
LDA,False,False
MZU,False,False
IXT,False,False
TEZ,True,False
SPB,True,False
SSB,False,False
AIP,True,False
BKB,True,False
BUP,True,False
HSS,False,False
KQH,False,False
IXL,False,False
TNI,False,False
HOE,False,False
NEU,False,False
XKH,True,False
VMI,False,False
VDH,False,False
BHR,False,False
DNP,False,False
DHI,False,False
JUM,False,False
JMO,False,False
NGX,False,False
MEY,False,False
XMG,False,False
PPL,False,False
RUK,False,False
SKH,False,False
TPJ,False,False
TMI,False,False
TCR,False,False
AGX,False,False
BEP,False,False
CNN,True,False
KJB,False,False
MYQ,False,False
TJV,False,False
WGC,False,False
YON,False,False
BUT,False,False
GLU,False,False
PBH,False,False
NMF,False,False
DRV,False,False
GKK,False,False
DDD,False,False
VAM,False,False
HPH,True,False
CAH,False,False
CXR,True,False
VCS,False,False
DLI,True,False
SQH,False,False
UIH,True,False
PHA,True,False
VKG,False,False
TBB,False,False
THD,True,False
VDO,True,False
VII,True,False
VBP,True,False
HOX,True,False
NYW,True,False
PRU,False,False
FBS,True,False
RSJ,False,False
LKE,False,False
RCE,False,False
WSX,False,False
ILA,False,False
KOX,False,False
EWI,False,False
LOP,True,False
TRT,False,False
MJU,False,False
YIA,True,False
BUI,False,False
ZRM,False,False
LHI,False,False
LII,False,False
OKL,False,False
BXD,False,False
OKQ,False,False
KEI,False,False
GHS,False,False
DTD,False,False
GLX,False,False
TLI,False,False
GEB,False,False
KAZ,False,False
MNA,False,False
BRG,False,False
UOL,False,False
BTW,False,False
KBU,False,False
AHI,False,False
NDA,False,False
DOB,False,False
MAL,False,False
NRE,False,False
LAH,False,False
NAM,False,False
WBA,False,False
CPF,False,False
SUP,False,False
NTI,False,False
RSK,False,False
INX,False,False
RJM,False,False
TXM,False,False
WSR,False,False
BJW,False,False
RTI,False,False
SAU,False,False
SOQ,False,False
WBB,False,False
WBC,False,False
MKM,False,False
KPI,False,False
LWY,False,False
BBN,False,False
WEA,False,False
SEQ,False,False
TJB,False,False
KJT,True,False
TFY,False,False
LSR,False,False
LLJ,False,False
BUU,False,False
TXE,False,False
DTR,False,False
WNU,False,False
SXK,False,False
OEC,False,False
ABU,False,False
LKA,False,False
SGQ,False,False
LBW,False,False
BXT,False,False
LPU,False,False
SZH,False,False
HHP,False,False
YMK,False,False
KKQ,False,False
TQL,False,False
UEN,False,False
EZV,False,False
IRM,False,False
KQT,False,False
UUU,False,False
INA,False,False
JOK,False,False
ZIX,False,False
UZM,False,False
UZR,False,False
HIM,False,False
KKZ,False,False
MWV,False,False
ELX,False,False
LGY,False,False
KTV,False,False
SFX,False,False
SVV,False,False
WOK,False,False
AYJ,False,False
RUP,False,False
RAD,False,False
CLA,False,False
TKR,False,False
ZHM,False,False
VIV,False,False
VJQ,False,False
AOU,False,False
LXG,False,False
ODY,False,False
ZBY,False,False
VNA,False,False
THK,False,False
XIE,False,False
BJH,False,False
BHP,False,False
BGL,False,False
BJU,False,False
BIT,False,False
DAP,False,False
DOP,False,False
SIH,False,False
GKH,False,False
JIR,False,False
LDN,False,False
LTG,False,False
RJB,False,False
RHP,False,False
RPA,False,False
RUM,False,False
SYH,False,False
FEB,False,False
IMK,False,False
TPU,False,False
GBI,False,False
RMD,False,False
SDW,False,False
HRF,False,False
HDK,False,False
IFU,False,False
FVM,False,False
TMF,False,False
RUL,False,False
BAO,False,False
UTR,False,False
VUU,False,False
VVN,False,False
VTG,False,False
GAW,False,False
GWA,False,False
TIO,False,False
KHM,False,False
KYT,False,False
MGU,False,False
MGK,False,False
MWQ,False,False
NMT,False,False
PAU,False,False
PPU,False,False
PKK,False,False
XYE,False,False
ONI,False,False
FOO,False,False
WET,False,False
WAD,False,False
LLO,False,False
OJU,False,False
HMS,False,False
KLP,False,False
SEH,False,False
MDP,False,False
TMH,False,False
PGQ,False,False
WAN,False,False
LUV,False,False
SQN,False,False
TAX,False,False
LNU,False,False
KEQ,False,False
RDE,False,False
WNI,False,False
KSR,False,False
BLG,False,False
LSM,False,False
LGL,False,False
ODN,False,False
LKH,False,False
BSE,False,False
BKM,False,False
LSU,False,False
SMM,False,False
TEL,False,False
KGU,False,False
SXS,False,False
TMG,False,False
GSA,False,False
SPE,False,False
PAY,False,False
RNU,False,False
KUD,False,False
WDA,False,False
WED,False,False
WHL,False,False
RKO,False,False
LMU,False,False
MPC,False,False
SIW,False,False
PXA,False,False
MEQ,False,False
LKI,False,False
SXT,False,False
MEP,False,False
SWY,False,False
TPG,False,False
PKG,False,False
RDN,False,False
AUT,False,False
MPT,False,False
VIQ,False,False
TNB,False,False
QPG,True,False
TGA,False,False
XSP,False,False
SIN,True,False
UKN,False,False
ALH,False,False
AWN,False,False
AUD,False,False
MRP,False,False
AXL,False,False
AXC,False,False
ADO,False,False
AMX,False,False
AYL,False,False
ARY,False,False
GYL,False,False
ARM,False,False
AAB,False,False
AUU,False,False
AWP,False,False
AVG,False,False
AYQ,True,False
AYR,False,False
BCI,False,False
ASP,True,False
BDD,False,False
BKP,False,False
BNE,True,False
OOL,True,False
BKQ,False,False
CNS,False,False
CTL,False,False
BDW,False,False
BXG,False,False
BVI,False,False
BTX,False,False
BEE,False,False
BQW,False,False
BHQ,True,False
HTI,False,False
BEU,False,False
BIW,False,False
BZP,False,False
BRK,False,False
BUC,False,False
BLN,False,False
LCN,False,False
BLS,False,False
BQB,False,False
ISA,False,False
BFC,False,False
MKY,False,False
BNK,False,False
BSJ,False,False
GIC,False,False
OKY,False,False
BQL,False,False
BMP,False,False
PPP,False,False
ROK,False,False
BOX,False,False
BME,True,False
BZD,False,False
BTD,False,False
BWQ,False,False
BYP,False,False
MCY,True,False
BHS,False,False
BRT,False,False
TSV,True,False
BLT,False,False
BVW,False,False
BDB,False,False
BUY,False,False
BIP,False,False
ZBO,False,False
WEI,False,False
BCK,False,False
BWB,False,False
BVZ,False,False
CTR,False,False
CGV,False,False
CLH,False,False
CVQ,False,False
CSI,False,False
CAZ,False,False
COJ,False,False
CBI,False,False
CPD,False,False
CRB,False,False
CCL,False,False
CNC,False,False
CNJ,False,False
CBX,False,False
CUD,False,False
CED,False,False
CVC,False,False
CFI,False,False
CFH,False,False
CQP,False,False
CFS,False,False
LLG,False,False
CRH,False,False
CXT,False,False
DCN,True,False
CKI,False,False
CTN,False,False
CMQ,False,False
CMA,False,False
CML,False,False
NIF,False,False
CES,False,False
CNB,False,False
ODL,False,False
CUQ,False,False
CIE,False,False
OOM,False,False
CDA,False,False
CWW,False,False
CFP,False,False
CYG,False,False
CXQ,False,False
CDQ,False,False
KCE,False,False
CMD,False,False
CUG,False,False
CUY,False,False
CWR,False,False
CCW,False,False
CWT,False,False
COY,False,False
DJR,False,False
DBY,False,False
DRN,False,False
DNB,False,False
DRB,False,False
DFP,False,False
DNG,False,False
DXD,False,False
DKI,False,False
DLK,False,False
DNQ,False,False
DDN,False,False
DLV,False,False
DYW,False,False
DMD,False,False
DVR,False,False
NLF,False,False
DRD,False,False
DVP,False,False
DPO,False,False
DOX,False,False
DRY,False,False
DHD,False,False
DRR,False,False
SRR,False,False
DKV,False,False
DYA,False,False
ECH,False,False
EUC,False,False
ETD,False,False
ENB,False,False
EIH,False,False
ELC,False,False
EKD,False,False
EMD,False,False
EDD,False,False
ERB,False,False
EPR,False,False
EVH,False,False
EXM,False,False
FRB,False,False
FLY,False,False
FLS,False,False
FOS,False,False
FIZ,False,False
GBP,False,False
GAH,False,False
GBL,False,False
GUH,False,False
GOO,False,False
GGD,False,False
GET,False,False
GFN,False,False
GBV,False,False
GKL,False,False
GLT,False,False
GUL,False,False
GLG,False,False
GLI,False,False
GLM,False,False
GFE,False,False
GVP,False,False
GPN,False,False
GSC,False,False
GTE,False,False
GFF,False,False
GTT,False,False
GEE,False,False
GYP,False,False
HWK,False,False
HXX,False,False
HVB,False,False
HUB,False,False
HRY,False,False
HIP,False,False
HIG,False,False
HID,False,False
HLL,False,False
HCQ,False,False
HMG,False,False
HLT,False,False
HOK,False,False
MHU,False,False
HTU,False,False
HSM,False,False
HAT,False,False
HGD,False,False
IDK,False,False
IFL,False,False
IFF,False,False
IGH,False,False
IKP,False,False
INJ,False,False
INM,False,False
ISI,False,False
IVR,False,False
JAB,False,False
JUN,False,False
JCK,False,False
UBU,False,False
KDB,False,False
KBY,False,False
KBJ,False,False
KCS,False,False
KRA,False,False
KNS,False,False
KFG,False,False
KOH,False,False
KKP,False,False
KRB,False,False
KML,False,False
KPS,False,False
KNI,False,False
KWM,False,False
KPP,False,False
KGY,False,False
KGC,False,False
KUG,False,False
KRD,False,False
LWH,False,False
LGH,False,False
LNO,False,False
LEL,False,False
LFP,False,False
LDH,False,False
IRG,False,False
LTP,False,False
LIB,False,False
LSY,False,False
LNH,False,False
BBL,False,False
BEO,False,False
LKD,False,False
LOC,False,False
LOA,False,False
LTV,False,False
LUU,False,False
LHG,False,False
LRE,False,False
LUT,False,False
LER,False,False
LVO,False,False
TGN,False,False
LZR,False,False
UBB,False,False
MYI,False,False
AVV,True,False
ABX,False,False
MRG,False,False
XMC,False,False
MFP,False,False
MLR,False,False
DGE,False,False
MQA,False,False
MNW,False,False
MKR,False,False
MEB,False,False
MIM,False,False
MLV,False,False
MGT,False,False
MNG,False,False
GSN,False,False
MGV,False,False
MQZ,False,False
MVU,False,False
HBA,False,False
MCV,False,False
MQL,False,False
XML,False,False
MIH,False,False
MTQ,False,False
MJP,False,False
WLE,False,False
LST,False,False
MBW,False,False
WUI,False,False
MEL,False,False
MMM,False,False
MTL,False,False
WME,False,False
ONR,False,False
MSF,False,False
OXY,False,False
MMG,False,False
OOR,False,False
MRZ,False,False
MET,False,False
MIN,False,False
MQE,False,False
MOV,False,False
RRE,False,False
MWB,False,False
MYA,False,False
MTD,False,False
MIY,False,False
UTB,False,False
ONG,False,False
MNQ,False,False
MUQ,False,False
MNE,False,False
MVK,False,False
MUP,False,False
MXU,False,False
MWT,False,False
MXD,False,False
MBH,False,False
RTY,False,False
NMR,False,False
NRA,False,False
NAA,False,False
RPM,False,False
NBH,False,False
NLS,False,False
NKB,False,False
NMP,False,False
NPP,False,False
ABM,False,False
NAC,False,False
NRG,False,False
QRM,False,False
RVT,False,False
NSV,False,False
NSM,False,False
NTN,False,False
NUR,False,False
NLL,False,False
NUB,False,False
ZNE,False,False
NYN,False,False
OPI,False,False
YOI,False,False
OLP,False,False
ONS,False,False
ODD,False,False
MOO,False,False
RBS,False,False
OAG,False,False
ODR,False,False
OYN,False,False
ADL,True,False
PUG,False,False
PMK,False,False
PBO,False,False
CCK,True,False
PDE,False,False
DRW,True,False
PRD,False,False
GOV,False,False
PPI,False,False
JAD,False,False
KTA,False,False
KGI,False,False
PKE,False,False
PKT,False,False
KNX,False,False
PLO,False,False
LEA,True,False
EDR,False,False
PQQ,False,False
PEY,False,False
PTJ,False,False
PHE,True,False
PER,True,False
PEA,False,False
KTR,True,False
UMR,False,False
XCH,False,False
UIR,False,False
ULP,False,False
UEE,False,False
RRV,False,False
RMK,False,False
RCM,False,False
RAM,False,False
ROH,False,False
RBU,False,False
RBC,False,False
RMA,False,False
RPB,False,False
RSB,False,False
RTS,False,False
RTP,False,False
RHL,False,False
NDS,False,False
BWU,False,False
CBR,False,False
CDU,False,False
NSO,False,False
SQC,False,False
DBO,False,False
SGO,False,False
SIX,False,False
ZGL,False,False
SGP,False,False
MJK,False,False
WOL,False,False
SHT,False,False
SBR,False,False
SIO,False,False
STH,False,False
SNB,False,False
NLK,False,False
NOA,False,False
SNH,False,False
SCG,False,False
SHQ,False,False
KSV,False,False
XRH,False,False
SRN,False,False
SYD,True,False
HLS,False,False
TMW,False,False
WGA,False,False
SWH,False,False
SWC,False,False
XTR,False,False
TBL,False,False
XTO,False,False
TAQ,False,False
TBK,False,False
TDR,False,False
TQP,False,False
TEF,False,False
TEM,False,False
TAN,False,False
XTG,False,False
GTS,False,False
TDN,False,False
TYG,False,False
TYB,False,False
TKY,False,False
PHQ,False,False
TUM,False,False
TYP,False,False
THG,False,False
TCA,False,False
TCW,False,False
TRO,False,False
TTX,False,False
TWB,False,False
CZY,False,False
VCD,False,False
WAU,False,False
WLA,False,False
WAV,False,False
WMB,False,False
SYU,False,False
WIO,False,False
WLC,False,False
WAZ,False,False
WND,False,False
WNR,False,False
WON,False,False
WGT,False,False
WYA,False,False
WKB,False,False
WGE,False,False
NTL,True,False
WUN,False,False
WPK,False,False
WDI,False,False
WLL,False,False
QRR,False,False
SXE,False,False
WLO,False,False
WIN,False,False
WUD,False,False
WEW,False,False
WRW,False,False
WWI,False,False
WWY,False,False
WYN,False,False
BWT,False,False
YLG,False,False
KYF,False,False
XMY,False,False
YUE,False,False
NGA,False,False
ORR,False,False
PEK,True,False
PKX,True,False
HET,True,False
HLD,True,False
SJW,True,False
TSN,True,False
TYN,True,False
CAN,True,False
CSX,True,False
KWL,True,False
NNG,True,False
SZX,True,False
CGO,True,False
WUH,True,False
HAK,True,False
SYX,True,False
FNJ,True,False
LHW,True,False
XIY,True,False
BYN,True,False
UUN,False,False
COQ,True,False
UBN,True,False
DLZ,False,False
HVD,False,False
MXV,True,False
ULN,True,False
JHG,False,False
KMG,True,False
XMN,True,False
KHN,True,False
FOC,True,False
HGH,True,False
TNA,True,False
NGB,True,False
NKG,True,False
HFE,True,False
PVG,True,False
SHA,True,False
WEH,True,False
XUZ,True,False
CKG,True,False
KWE,True,False
LXA,True,False
CTU,True,False
XIC,True,False
KHG,True,False
HTN,True,False
URC,True,False
CGQ,True,False
HRB,True,False
JMU,False,False
MDG,True,False
NDG,True,False
DLC,True,False
SHE,True,False
YNJ,True,False
WSA,False,False
WSB,False,False
UGI,True,False
WSM,False,False
WUZ,True,False
GWV,False,False
MPB,True,False
XBN,False,False
SKL,False,False
XIG,False,False
LNX,True,False
WLP,False,False
YBP,True,False
WTB,True,False
CKW,True,False
CJF,False,False
YEQ,False,False
ERQ,False,False
WHB,True,False
KFE,False,False
FVR,False,False
YGA,False,False
GBW,True,False
YGN,False,False
JUR,False,False
KAX,False,False
OOD,False,False
KCI,False,False
MBB,False,False
MHO,False,False
MWY,False,False
YNT,True,False
OSO,False,False
PDN,False,False
PXH,False,False
WCD,False,False
WSY,False,False
GOS,False,False
USL,False,False
WRN,False,False
YYA,True,False
OKR,False,False
KYI,False,False
KKI,False,False
BCC,False,False
JBT,False,False
CZP,True,False
KBW,False,False
KBC,False,False
CZC,False,False
ULX,False,False
CDE,True,False
CIF,False,False
CIH,True,False
BPE,True,False
DSN,True,False
DAT,True,False
ERL,True,False
YIE,False,False
HDG,True,False
HUO,True,False
LFQ,True,False
LLV,True,False
NZH,True,False
BAV,True,False
TGO,False,False
